,power_output,NYC_demand,Pdifference,PV2G,Charging,Discharging,Critical,Driving,Charging_noscale,Parked_neutral,Notavailbutparked,Total_needed,margin,noscale,Discharging_noscale,P_balance
2013-04-07 00:00:00,4581.495638,4515.7407,65.75493800000004,0,0,0,0,0,0.0,13470.0,0.0,0.0,13470.0,0.0,,65.75493800000004
2013-04-07 00:15:00,4273.23156425,4416.469,-143.23743575000026,200,0,10000,0,0,,13468.0,374.0,10285.583384239462,13094.0,2.0,2.0,56.76256424999974
2013-04-07 00:30:00,3964.9674905,4396.241,-431.2735094999998,500,0,25000,0,0,,13465.0,374.0,25713.958460598657,13091.0,5.0,5.0,68.72649050000018
2013-04-07 00:45:00,3656.70341675,4329.784,-673.08058325,700,0,35000,0,0,,13463.0,374.0,35999.54184483812,13089.0,7.0,7.0,26.919416749999982
2013-04-07 01:00:00,3348.439343,4255.269,-906.8296570000002,1000,0,75000,10000,34,,13419.0,372.0,87641.61053276178,13047.0,17.0,15.0,93.17034299999978
2013-04-07 01:15:00,3005.97792325,4244.126,-1238.1480767500002,1250,0,75000,5000,55,,13399.0,371.0,82612.69549218031,13028.0,16.0,15.0,11.8519232499998
2013-04-07 01:30:00,2663.5165035,4208.1455,-1544.6289964999996,1550,0,90000,5000,72,,13379.0,370.0,98223.05802886092,13009.0,19.0,18.0,5.37100350000037
2013-04-07 01:45:00,2321.0550837500004,4146.1963,-1825.1412162499992,1900,0,120000,10000,65,,13379.0,368.0,134317.71112986116,13011.0,26.0,24.0,74.85878375000084
2013-04-07 02:00:00,1978.593664,4122.363,-2143.7693360000003,2200,0,110000,0,24,,13424.0,369.0,113305.8040835054,13055.0,22.0,22.0,56.230663999999706
2013-04-07 02:15:00,1771.5000362500002,4081.8623,-2310.3622637499993,2400,0,120000,0,22,,13424.0,373.0,123625.23900573613,13051.0,24.0,24.0,89.63773625000067
2013-04-07 02:30:00,1564.4064085,4081.2607,-2516.8542915,2600,0,130000,0,34,,13410.0,375.0,134070.89809356097,13035.0,26.0,26.0,83.14570850000018
2013-04-07 02:45:00,1357.31278075,4023.984,-2666.67121925,2700,0,135000,0,26,,13417.0,375.0,139142.2450072691,13042.0,27.0,27.0,33.32878075000008
2013-04-07 03:00:00,1150.219153,4023.9604,-2873.741247,2900,0,145000,0,17,,13424.0,377.0,149369.07311104314,13047.0,29.0,29.0,26.25875300000007
2013-04-07 03:15:00,1022.987992,4021.613,-2998.625008,3000,0,150000,0,21,,13419.0,377.0,154567.0134638923,13042.0,30.0,30.0,1.3749920000000202
2013-04-07 03:30:00,895.756831,4010.6382,-3114.8813689999997,3200,0,160000,0,26,,13412.0,377.0,164934.5679957144,13035.0,32.0,32.0,85.11863100000028
2013-04-07 03:45:00,768.5256699999999,4018.315,-3249.78933,3300,0,165000,0,21,,13416.0,377.0,170023.71481028153,13039.0,33.0,33.0,50.210669999999936
2013-04-07 04:00:00,641.294509,3999.7905,-3358.495991,3400,0,195000,10000,63,,13366.0,375.0,211889.96316758747,12991.0,41.0,39.0,41.504009000000224
2013-04-07 04:15:00,540.63368925,4011.2012,-3470.56751075,3550,0,190000,5000,45,,13386.0,376.0,201291.28668863515,13010.0,39.0,38.0,79.43248924999989
2013-04-07 04:30:00,439.97286949999994,4041.9546,-3601.9817305,3700,0,210000,10000,90,,13336.0,377.0,227901.2535568715,12959.0,44.0,42.0,98.01826949999986
2013-04-07 04:45:00,339.31204975,4051.8838,-3712.57175025,3800,0,215000,10000,97,,13328.0,375.0,233170.48776734882,12953.0,45.0,43.0,87.42824974999985
2013-04-07 05:00:00,238.65123,4101.458,-3862.80677,3900,0,245000,20000,164,,13253.0,374.0,276024.59016393445,12879.0,53.0,49.0,37.19322999999986
2013-04-07 05:15:00,228.62720725,4158.551,-3929.92379275,3950,0,285000,35000,255,,13151.0,369.0,335544.1382531527,12782.0,64.0,57.0,20.076207250000152
2013-04-07 05:30:00,218.6031845,4233.8193,-4015.2161155,4100,0,305000,40000,367,,13034.0,363.0,364768.4458398744,12671.0,69.0,61.0,84.78388450000011
2013-04-07 05:45:00,208.57916175,4278.767,-4070.18783825,4150,0,245000,15000,334,,13084.0,366.0,274252.1534847298,12718.0,52.0,49.0,79.81216175000009
2013-04-07 06:00:00,198.555139,4404.426,-4205.870861,4300,0,315000,40000,484,,12915.0,365.0,378880.43736629427,12550.0,71.0,63.0,94.12913899999967
2013-04-07 06:15:00,253.4053015,4550.3394,-4296.9340985,4300,0,390000,70000,517,,12861.0,354.0,491800.93658226845,12507.0,92.0,78.0,3.065901500000109
2013-04-07 06:30:00,308.25546399999996,4637.698,-4329.4425360000005,4350,0,455000,95000,780,,12580.0,349.0,600316.0197714934,12231.0,110.0,91.0,20.557463999999527
2013-04-07 06:45:00,363.1056265,4758.3545,-4395.248873500001,4400,0,570000,140000,923,,12405.0,341.0,783524.4961494347,12064.0,142.0,114.0,4.751126499999373
2013-04-07 07:00:00,417.955789,4867.007,-4449.051211,4500,0,725000,200000,1419,,11866.0,312.0,1061397.9044211602,11554.0,185.0,145.0,50.94878900000003
2013-04-07 07:15:00,390.54332325,5048.08,-4657.53667675,4700,0,710000,190000,1423,,11867.0,293.0,1031393.5681470138,11574.0,180.0,142.0,42.46332325000003
2013-04-07 07:30:00,363.1308575,5138.956,-4775.8251425,4800,0,765000,215000,1738,,11536.0,278.0,1152488.213724463,11258.0,196.0,153.0,24.174857500000144
2013-04-07 07:45:00,335.71839174999997,5210.8867,-4875.16830825,4950,0,760000,210000,1790,,11486.0,284.0,1146533.8715338714,11202.0,194.0,152.0,74.83169174999966
2013-04-07 08:00:00,308.305926,5300.3145,-4992.008574,5050,0,740000,195000,1884,,11399.0,280.0,1113961.6133026711,11119.0,187.0,148.0,57.99142599999959
2013-04-07 08:15:00,332.778844,5445.5293,-5112.750456,5200,0,785000,215000,1600,,11670.0,271.0,1161307.0092249333,11399.0,200.0,157.0,87.24954400000024
2013-04-07 08:30:00,357.251762,5478.368,-5121.1162380000005,5200,0,710000,185000,1598,,11693.0,295.0,1041344.9080072558,11398.0,179.0,142.0,78.88376199999948
2013-04-07 08:45:00,381.72468,5546.582,-5164.85732,5250,0,650000,155000,1407,,11902.0,300.0,921818.4136699822,11602.0,161.0,130.0,85.14267999999993
2013-04-07 09:00:00,406.197598,5612.3867,-5206.189102,5300,0,665000,160000,1246,,12059.0,322.0,933687.6155268023,11737.0,165.0,133.0,93.81089799999972
2013-04-07 09:15:00,462.3134194999999,5678.3555,-5216.042080499999,5250,0,650000,160000,1058,,12250.0,333.0,903278.4170875073,11917.0,162.0,130.0,33.95791950000057
2013-04-07 09:30:00,518.4292409999999,5705.9062,-5187.4769590000005,5250,0,625000,150000,994,,12321.0,338.0,860046.9599604547,11983.0,155.0,125.0,62.523040999999466
2013-04-07 09:45:00,574.5450625,5729.1206,-5154.5755375,5200,0,560000,120000,962,,12372.0,336.0,752513.966480447,12036.0,136.0,112.0,45.42446250000012
2013-04-07 10:00:00,630.660884,5756.87,-5126.209116,5150,0,695000,175000,1124,,12172.0,318.0,974301.6295310941,11854.0,174.0,139.0,23.790884000000005
2013-04-07 10:15:00,723.7946357499999,5802.6924,-5078.89776425,5100,0,455000,80000,904,,12459.0,326.0,588762.2549019608,12133.0,107.0,91.0,21.102235749999636
2013-04-07 10:30:00,816.9283875,5784.3145,-4967.3861125,5050,0,590000,135000,920,,12405.0,326.0,798899.7054973822,12079.0,145.0,118.0,82.61388749999969
2013-04-07 10:45:00,910.06213925,5803.4287,-4893.366560750001,4950,0,510000,105000,843,,12504.0,325.0,673390.5056088441,12179.0,123.0,102.0,56.633439249999356
2013-04-07 11:00:00,1003.195891,5796.199,-4793.003108999999,4800,0,665000,170000,1049,,12254.0,319.0,929387.704511651,11935.0,167.0,133.0,6.996891000000687
2013-04-07 11:15:00,1145.803572,5845.2686,-4699.4650280000005,4700,0,460000,90000,937,,12423.0,321.0,606657.3861775303,12102.0,110.0,92.0,0.5349719999994704
2013-04-07 11:30:00,1288.411253,5871.5127,-4583.101447,4600,0,555000,130000,996,,12337.0,323.0,759357.2545469508,12014.0,137.0,111.0,16.898552999999993
2013-04-07 11:45:00,1431.018934,5900.4854,-4469.466466,4550,0,540000,125000,988,,12349.0,329.0,737064.9222414219,12020.0,133.0,108.0,80.53353400000015
2013-04-07 12:00:00,1573.626615,5913.1953,-4339.568685,4350,0,555000,135000,1123,,12209.0,335.0,773751.2487512487,11874.0,138.0,111.0,10.431314999999813
2013-04-07 12:15:00,1746.67437825,5934.407,-4187.73262175,4250,0,500000,115000,936,,12411.0,334.0,679020.4918032787,12077.0,123.0,100.0,62.26737824999964
2013-04-07 12:30:00,1919.7221415,5917.589,-3997.8668585,4000,0,525000,130000,1025,,12314.0,342.0,728980.4180781625,11972.0,131.0,105.0,2.133141499999965
2013-04-07 12:45:00,2092.76990475,5955.8813,-3863.11139525,3950,0,335000,55000,805,,12587.0,357.0,426819.9545011374,12230.0,78.0,67.0,86.88860475000001
2013-04-07 13:00:00,2265.817668,5937.167,-3671.349332,3750,0,475000,115000,938,,12414.0,370.0,653453.3793783917,12044.0,118.0,95.0,78.65066800000022
2013-04-07 13:15:00,2349.4342955,5947.8745,-3598.4402044999997,3650,0,445000,105000,1024,,12336.0,379.0,613947.128532361,11957.0,110.0,89.0,51.55979550000029
2013-04-07 13:30:00,2433.050923,5943.6484,-3510.5974770000003,3600,0,580000,160000,1088,,12234.0,377.0,830304.0399833403,11857.0,148.0,116.0,89.40252299999975
2013-04-07 13:45:00,2516.6675505,5974.1406,-3457.4730495,3550,0,565000,155000,1059,,12267.0,371.0,805514.950166113,11896.0,144.0,113.0,92.52695050000011
2013-04-07 14:00:00,2600.284178,5950.6904,-3350.4062220000005,3450,0,785000,245000,1334,,11930.0,354.0,1177567.4758105585,11576.0,206.0,157.0,99.59377799999947
2013-04-07 14:15:00,2817.90477725,5960.6816,-3142.77682275,3150,0,645000,195000,1282,,12020.0,340.0,954996.6239027685,11680.0,168.0,129.0,7.223177249999935
2013-04-07 14:30:00,3035.5253765,5943.5996,-2908.0742234999993,3000,0,700000,220000,1502,,11784.0,338.0,1065554.600171969,11446.0,184.0,140.0,91.92577650000067
2013-04-07 14:45:00,3253.14597575,5939.9365,-2686.7905242499996,2700,0,760000,250000,1591,,11677.0,324.0,1177386.4128083081,11353.0,202.0,152.0,13.209475750000365
2013-04-07 15:00:00,3470.766575,5933.9883,-2463.221725,2550,0,990000,355000,2071,,11130.0,300.0,1632322.7317776377,10830.0,269.0,198.0,86.77827500000012
2013-04-07 15:15:00,3740.20287075,5930.17,-2189.9671292499997,2200,0,535000,170000,1767,,11562.0,306.0,833232.4295867333,11256.0,141.0,107.0,10.032870750000257
2013-04-07 15:30:00,4009.6391665,5935.0474,-1925.4082335000005,1950,0,585000,200000,1791,,11522.0,314.0,930395.9524857017,11208.0,157.0,117.0,24.591766499999494
2013-04-07 15:45:00,4279.07546225,5956.8525,-1677.77703775,1700,0,660000,245000,1447,,11842.0,314.0,1041109.4030233154,11528.0,181.0,132.0,22.22296224999991
2013-04-07 16:00:00,4548.511758000001,5979.9844,-1431.4726419999995,1450,0,710000,255000,1696,,11581.0,333.0,1136137.5753867668,11248.0,193.0,142.0,18.527358000000504
2013-04-07 16:15:00,4593.41216925,5990.378,-1396.9658307499994,1400,0,595000,215000,1594,,11714.0,328.0,944812.9546241773,11386.0,162.0,119.0,3.0341692500005593
2013-04-07 16:30:00,4638.3125805,6014.048,-1375.7354194999998,1400,0,645000,235000,1561,,11733.0,336.0,1024246.0900371555,11397.0,176.0,129.0,24.264580500000193
2013-04-07 16:45:00,4683.21299175,6000.212,-1316.9990082500008,1350,0,680000,250000,1596,,11688.0,327.0,1084879.189399844,11361.0,186.0,136.0,33.00099174999923
2013-04-07 17:00:00,4728.113403,6003.551,-1275.437597,1300,0,765000,295000,1943,,11315.0,315.0,1273474.8483767393,11000.0,212.0,153.0,24.562402999999904
2013-04-07 17:15:00,4732.71788525,5990.585,-1257.86711475,1300,0,740000,270000,1778,,11490.0,305.0,1194757.1792394836,11185.0,202.0,148.0,42.13288525000007
2013-04-07 17:30:00,4737.3223675,5990.295,-1252.9726325,1350,0,630000,225000,1821,,11478.0,299.0,1014700.4405286342,11179.0,171.0,126.0,97.02736750000008
2013-04-07 17:45:00,4741.92684975,5994.4077,-1252.48085025,1300,0,690000,250000,1686,,11596.0,295.0,1102080.2506745583,11301.0,188.0,138.0,47.51914975
2013-04-07 18:00:00,4746.5313320000005,5968.114,-1221.582667999999,1300,0,540000,195000,1742,,11581.0,306.0,866787.7779723341,11275.0,147.0,108.0,78.4173320000009
2013-04-07 18:15:00,4913.94956075,5895.9834,-982.0338392499998,1050,0,690000,255000,1528,,11753.0,311.0,1094415.7854010835,11442.0,189.0,138.0,67.9661607500002
2013-04-07 18:30:00,5081.3677895,5872.3086,-790.9408105000002,800,0,565000,210000,1418,,11897.0,328.0,890417.0931422722,11569.0,155.0,113.0,9.059189499999775
2013-04-07 18:45:00,5248.786018250001,5858.123,-609.3369817499988,650,0,470000,175000,1189,,12152.0,341.0,727650.7537688442,11811.0,129.0,94.0,40.66301825000119
2013-04-07 19:00:00,5416.204247000001,5853.337,-437.13275299999987,450,0,285000,110000,1108,,12283.0,359.0,443276.6808297926,11924.0,79.0,57.0,12.867247000000134
2013-04-07 19:15:00,5599.11890075,5839.546,-240.42709925000057,250,0,300000,120000,911,,12475.0,373.0,464254.06203840475,12102.0,84.0,60.0,9.572900749999434
2013-04-07 19:30:00,5782.033554500001,5827.1143,-45.080745499999466,50,0,340000,135000,857,,12518.0,376.0,522860.9953419956,12142.0,95.0,68.0,4.919254500000534
2013-04-07 19:45:00,5964.94820825,5755.3535,209.5947082499997,-150,0,205000,85000,773,,12639.0,385.0,317275.828460039,12254.0,58.0,41.0,59.59470824999971
2013-04-07 20:00:00,6147.862862,5718.1836,429.67926199999965,-350,0,245000,105000,723,,12677.0,383.0,381308.63798123586,12294.0,70.0,49.0,79.67926199999965
2013-04-07 20:15:00,6318.93259375,5634.7803,684.1522937499994,-600,0,170000,80000,610,,12810.0,393.0,270113.09858025186,12417.0,50.0,34.0,84.15229374999944
2013-04-07 20:30:00,6490.002325500001,5605.1875,884.8148255000006,-800,0,210000,100000,680,,12728.0,393.0,336831.4914898765,12335.0,62.0,42.0,84.81482550000055
2013-04-07 20:45:00,6661.0720572499995,5561.997,1099.0750572499992,-1050,0,110000,65000,483,,12952.0,392.0,187157.60222310442,12560.0,35.0,22.0,49.07505724999919
2013-04-07 21:00:00,6832.141789,5508.669,1323.4727890000004,-1300,0,185000,100000,585,,12828.0,384.0,307091.43268538517,12444.0,57.0,37.0,23.472789000000375
2013-04-07 21:15:00,7044.6958445,5441.5366,1603.1592444999997,-1600,0,145000,90000,478,,12945.0,379.0,250967.2560057084,12566.0,47.0,29.0,3.1592444999996587
2013-04-07 21:30:00,7257.249900000001,5337.495,1919.7549000000008,-1850,0,120000,85000,565,,12864.0,382.0,220502.27581250496,12482.0,41.0,24.0,69.75490000000082
2013-04-07 21:45:00,7469.8039555,5305.1216,2164.6823555,-2100,0,95000,80000,482,,12953.0,382.0,186994.288434079,12571.0,35.0,19.0,64.68235550000009
2013-04-07 22:00:00,7682.358011,5232.663,2449.6950110000007,-2400,0,105000,90000,477,,12954.0,376.0,208183.40334469368,12578.0,39.0,21.0,49.695011000000704
2013-04-07 22:15:00,7757.3591115,5140.502,2616.8571114999995,-2550,0,35000,65000,325,,13125.0,388.0,105589.08834365447,12737.0,20.0,7.0,66.85711149999952
2013-04-07 22:30:00,7832.360212,5063.915,2768.4452119999996,-2750,25000,0,30000,311,5.0,13148.0,0.0,56299.87081085189,13148.0,11.0,,18.44521199999963
2013-04-07 22:45:00,7907.3613125,4968.084,2939.2773125000003,-2750,15000,0,40000,249,3.0,13210.0,0.0,56035.85205355116,13210.0,11.0,,189.27731250000033
2013-04-07 23:00:00,7982.362413,4914.6304,3067.732013,-3000,15000,0,45000,326,3.0,13132.0,0.0,61488.13146682897,13132.0,12.0,,67.73201299999982
2013-04-07 23:15:00,7940.03990025,4839.5703,3100.4696002499995,-3000,35000,0,25000,214,7.0,13244.0,0.0,60968.61798430899,13244.0,12.0,,100.46960024999953
2013-04-07 23:30:00,7897.717387499999,4719.965,3177.752387499999,-3000,35000,0,25000,244,7.0,13214.0,0.0,61106.91063057614,13214.0,12.0,,177.7523874999988
2013-04-07 23:45:00,7855.39487475,4633.9395,3221.4553747499995,-3000,30000,0,30000,273,6.0,13185.0,0.0,61241.19117981359,13185.0,12.0,,221.45537474999946
2013-04-08 00:00:00,7813.072362,4594.342,3218.730362,-3000,60000,0,0,0,12.0,13458.0,0.0,60000.0,13458.0,12.0,,218.7303619999998
2013-04-08 00:15:00,7873.4128845,4508.2266,3365.1862844999996,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,115.1862844999996
2013-04-08 00:30:00,7933.753406999999,4446.1035,3487.649906999999,-3250,65000,0,0,0,13.0,13457.0,0.0,65000.0,13457.0,13.0,,237.64990699999908
2013-04-08 00:45:00,7994.0939295,4394.2183,3599.8756294999994,-3500,70000,0,0,0,14.0,13456.0,0.0,70000.0,13456.0,14.0,,99.87562949999938
2013-04-08 01:00:00,8054.434452,4344.8174,3709.617052,-3500,65000,0,5000,33,13.0,13423.0,0.0,70171.91337352087,13423.0,14.0,,209.61705200000006
2013-04-08 01:15:00,8001.00030325,4293.3965,3707.60380325,-3500,65000,0,5000,43,13.0,13413.0,0.0,70224.17516943472,13413.0,14.0,,207.60380325000006
2013-04-08 01:30:00,7947.5661545,4248.6055,3698.9606545000006,-3500,65000,0,5000,68,13.0,13388.0,0.0,70355.1708700194,13388.0,14.0,,198.9606545000006
2013-04-08 01:45:00,7894.13200575,4216.5156,3677.61640575,-3500,60000,0,10000,48,12.0,13408.0,0.0,70250.3352704515,13408.0,14.0,,177.61640575
2013-04-08 02:00:00,7840.697857,4175.4814,3665.216457,-3500,70000,0,0,34,14.0,13422.0,0.0,70177.13605239654,13422.0,14.0,,165.216457
2013-04-08 02:15:00,7901.464203,4151.276,3750.188203,-3750,70000,0,5000,26,14.0,13429.0,0.0,75145.04611722702,13429.0,15.0,,0.18820300000015777
2013-04-08 02:30:00,7962.230549000001,4133.1606,3829.0699490000006,-3750,70000,0,5000,32,14.0,13423.0,0.0,75178.5980056556,13423.0,15.0,,79.06994900000063
2013-04-08 02:45:00,8022.996895,4104.0884,3918.9084950000006,-3750,75000,0,0,12,15.0,13443.0,0.0,75066.87472135533,13443.0,15.0,,168.90849500000058
2013-04-08 03:00:00,8083.763241000001,4101.598,3982.1652410000006,-3750,75000,0,0,11,15.0,13444.0,0.0,75061.29727320009,13444.0,15.0,,232.1652410000006
2013-04-08 03:15:00,8116.50455375,4063.4465,4053.05805375,-4000,75000,0,5000,27,15.0,13427.0,0.0,80160.67841999554,13427.0,16.0,,53.05805375
2013-04-08 03:30:00,8149.2458665,4075.1353,4074.110566499999,-4000,80000,0,0,30,16.0,13424.0,0.0,80178.57142857142,13424.0,16.0,,74.1105664999991
2013-04-08 03:45:00,8181.98717925,4066.0747,4115.91247925,-4000,80000,0,0,20,16.0,13434.0,0.0,80118.9591078067,13434.0,16.0,,115.9124792499997
2013-04-08 04:00:00,8214.728492,4058.78,4155.9484919999995,-4000,75000,0,5000,66,15.0,13388.0,0.0,80393.91226499552,13388.0,16.0,,155.94849199999953
2013-04-08 04:15:00,8227.54467925,4071.045,4156.499679250001,-4000,80000,0,0,70,16.0,13384.0,0.0,80417.9104477612,13384.0,16.0,,156.49967925000055
2013-04-08 04:30:00,8240.3608665,4094.4863,4145.874566499999,-4000,70000,0,10000,91,14.0,13363.0,0.0,80544.13633305927,13363.0,16.0,,145.87456649999876
2013-04-08 04:45:00,8253.17705375,4118.1846,4134.99245375,-4000,75000,0,5000,111,15.0,13343.0,0.0,80664.72041320459,13343.0,16.0,,134.9924537500001
2013-04-08 05:00:00,8265.993241,4152.2607,4113.732541,-4000,75000,0,5000,123,15.0,13331.0,0.0,80737.24432456732,13331.0,16.0,,113.73254100000031
2013-04-08 05:15:00,8276.2661,4187.874,4088.392100000001,-4000,65000,0,15000,226,13.0,13228.0,0.0,81365.14648142555,13228.0,16.0,,88.39210000000094
2013-04-08 05:30:00,8286.538959000001,4257.4434,4029.0955590000017,-4000,65000,0,15000,325,13.0,13129.0,0.0,81977.93837961202,13129.0,16.0,,29.095559000001685
2013-04-08 05:45:00,8296.811818,4308.711,3988.100818,-3750,70000,0,5000,332,14.0,13123.0,0.0,76895.26564165017,13123.0,15.0,,238.1008179999999
2013-04-08 06:00:00,8307.084677,4414.01,3893.074677000001,-3750,75000,0,0,488,15.0,12967.0,0.0,77819.28824526267,12967.0,15.0,,143.07467700000097
2013-04-08 06:15:00,8208.527125749999,4606.2163,3602.310825749999,-3500,45000,0,25000,474,9.0,12982.0,0.0,72553.09325946445,12982.0,14.0,,102.31082574999891
2013-04-08 06:30:00,8109.9695745,4668.667,3441.3025744999995,-3250,60000,0,5000,807,12.0,12650.0,0.0,69142.3833214878,12650.0,13.0,,191.30257449999954
2013-04-08 06:45:00,8011.412023250001,4747.1787,3264.2333232500005,-3250,50000,0,15000,933,10.0,12524.0,0.0,69837.28164632687,12524.0,13.0,,14.233323250000467
2013-04-08 07:00:00,7912.854472,4861.7783,3051.076172,-3000,30000,0,35000,1281,6.0,12176.0,0.0,71831.15924193946,12176.0,13.0,,51.07617200000004
2013-04-08 07:15:00,7721.009353,5033.6807,2687.3286530000005,-2500,0,0,50000,1462,0.0,11998.0,0.0,56087.60826115923,11998.0,10.0,,187.3286530000005
2013-04-08 07:30:00,7529.164234,5126.087,2403.0772339999994,-2350,0,70000,75000,1720,,11721.0,129.0,168070.7340160055,11592.0,29.0,14.0,53.07723399999941
2013-04-08 07:45:00,7337.319115,5191.504,2145.8151150000003,-2050,0,160000,105000,1820,,11597.0,153.0,310476.64608158654,11444.0,53.0,32.0,95.81511500000033
2013-04-08 08:00:00,7145.473996000001,5221.339,1924.134996000001,-1850,0,295000,160000,1878,,11501.0,165.0,536348.1228668942,11336.0,91.0,59.0,74.13499600000091
2013-04-08 08:15:00,6983.96244825,5299.8193,1684.1431482500002,-1600,0,270000,140000,1599,,11789.0,205.0,473401.33721926966,11584.0,82.0,54.0,84.1431482500002
2013-04-08 08:30:00,6822.450900499999,5356.177,1466.2739004999994,-1450,0,390000,200000,1690,,11662.0,219.0,687423.233284318,11443.0,118.0,78.0,16.2739004999994
2013-04-08 08:45:00,6660.93935275,5393.0654,1267.8739527499993,-1200,0,290000,140000,1392,,11992.0,245.0,489487.0278036001,11747.0,86.0,58.0,67.87395274999926
2013-04-08 09:00:00,6499.427804999999,5403.5566,1095.8712049999997,-1000,0,225000,115000,1242,,12160.0,278.0,383246.8619246862,11882.0,68.0,45.0,95.87120499999969
